id;original_title;popularity;budget;revenue;genres;vote_count;vote_average;tagline;runtime;release_date
204737;Off the Minnesota Strip;1.24;0;0;Drama|TV Movie;1;8.0;There Isn't a Man Around I Can't Seduce!;104;1980-05-05
202190;La naissance du jour;0.629;0;0;;1;8.0;;90;1980-01-01
200319;Memories of Duke;0.6;0;0;Documentary|Music;1;8.0;;85;1980-04-12
198933;Муми-дол: Всё дело в шляпе;0.6;0;0;Animation;1;8.0;;15;1980-01-31
185156;Jane Austen in Manhattan;0.6;0;0;Drama|Romance;3;8.0;;108;1980-07-01
185004;碧水寒山奪命金;1.378;0;0;Action;1;8.0;;88;1980-06-11
578;Jaws;18.863;7000000;470653000;Horror|Thriller|Adventure;5506;7.6;Don't go in the water.;124;1975-06-18
85;Raiders of the Lost Ark;22.599;18000000;389925971;Adventure|Action;7131;7.9;Indiana Jones - the new hero from the creators of JAWS and STAR WARS.;115;1981-06-12
840;Close Encounters of the Third Kind;21.859;20000000;303788635;Science Fiction|Drama;2199;7.4;We are not alone.;135;1977-11-16
699;For Your Eyes Only;19.163;28000000;195312802;Adventure|Action|Thriller;883;6.5;No one comes close to James Bond, 007.;127;1981-06-23
8536;Superman II;14.11;54000000;190458706;Science Fiction|Action|Adventure;1228;6.6;The Man of Steel meets his match!;127;1980-12-04
10246;Porky's;10.447;4000000;125728258;Comedy;330;6.2;Keep an eye out for the funniest movie about growing up ever made!;94;1981-11-13
348;Alien;29.226;11000000;104931801;Horror|Science Fiction;8155;8.1;In space no one can hear you scream.;117;1979-05-25
21629;Stir Crazy;9.667;0;101300000;Comedy;208;6.6;Two jailbirds who just want out of the cage.;111;1980-12-12
13665;Arthur;9.654;7000000;95461682;Comedy|Drama|Romance;208;6.5;Not everyone who drinks is a poet, some of us drink because we're not.;97;1981-07-17
10890;Stripes;11.172;10000000;85300000;Action|Comedy;454;6.6;The story of a man who wanted to keep the world safe for democracy...and meet girls.;106;1981-06-25
387;Das Boot;15.564;14000000;85000000;Drama|History|War;1057;8.1;When the hunters become the hunted.;150;1981-09-16
668;On Her Majesty's Secret Service;19.793;6500000;81974493;Adventure|Action|Thriller;865;6.5;Far up! Far out! Far more! James Bond 007 is back!;142;1969-12-12
11286;The Cannonball Run;10.402;18000000;72179579;Comedy|Action;287;6.1;You'll root for them all...but you'll never guess who wins.;95;1981-06-19
17169;Any Which Way You Can;8.921;0;70687344;Action|Adventure|Comedy;158;6.0;Faster, funnier and wilder. It'll knock you out.;115;1980-12-17
16769;Coal Miner's Daughter;8.77;15000000;67182787;Drama|Music;124;7.2;She was married at 13. She had four kids by the time she was 20. She's been hungry and poor. She's been loved and cheated on. She became a singer because it was the only thing she could do. She became a star because it was the only way she could do it.;125;1980-03-07
12705;Smokey and the Bandit II;7.559;0;66132626;Action|Comedy;136;5.4;The Bandit is back and better than ever!;100;1980-08-15
4488;Friday the 13th;18.011;550000;59754601;Horror;1396;6.3;They were warned...They are doomed...And on Friday the 13th, nothing will save them.;95;1980-05-09
9443;Chariots of Fire;10.822;5500000;58972904;Drama|History;413;7.0;This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor.;123;1981-05-15
5689;The Blue Lagoon;13.501;4500000;58853106;Romance|Adventure|Drama;924;5.9;A sensuous story of natural love.;104;1980-07-05
62204;La Guerre du feu;9.962;12000000;55260558;Adventure|Drama;237;7.1;;100;1981-12-15
1103;Escape from New York;14.457;6000000;50244700;Science Fiction|Action;1488;7.1;New York is a disease. Meet the cure.;99;1981-05-22
826;The Bridge on the River Kwai;11.596;3000000;44908000;Drama|History|War;1001;7.9;It spans a whole new world of entertainment!;161;1957-10-02
28124;Seems Like Old Times;6.735;0;43995918;Comedy|Romance;70;6.5;alone - at last...;102;1980-12-19
36819;Time Bandits;10.315;5000000;42365581;Family|Fantasy|Science Fiction|Adventure|Comedy;460;6.7;All the dreams you've ever had and not just the good ones.;116;1981-07-13
10323;Clash of the Titans;12.24;15000000;41092328;Adventure|Family|Fantasy|Science Fiction;360;6.7;You will feel the power. Live the adventure. Experience the fantastic.;118;1981-03-15
19429;Absence of Malice;6.241;12000000;40716963;Drama|Romance|Thriller;85;6.9;Suppose you picked up this morning's newspaper and your life was a front page headline… and everything they said was accurate… but none of it was true.;116;1981-11-19
18254;Reds;10.702;35000000;40382659;Drama|History|Romance;138;7.3;;196;1981-12-25
19827;The In-Laws;5.45;9000000;38200000;Action|Adventure|Comedy|Mystery;44;7.0;The FIRST Certified Crazy Person's Comedy.;103;1979-06-15
1623;Brubaker;15.053;9000000;37121708;Crime|Drama;204;7.2;One man against a cruel system.;125;1980-06-20
26325;Tarzan, the Ape Man;10.07;0;36565280;Action|Adventure|Comedy;46;3.9;The most beautiful woman of our time in the most erotic adventure of all time.;107;1981-08-07
10627;Taps;8.749;14000000;35856053;Drama;128;6.8;This school is our home, we think it's worth defending.;126;1981-12-20
14664;Sharky's Machine;5.326;0;35610100;Crime|Drama|Action|Thriller;44;6.1;If you mess with a cop like Sharky, you better be very tough . . . or very beautiful.;122;1981-12-18
11527;Excalibur;12.636;11000000;34967437;Adventure|Fantasy;480;7.0;Forged by a god. Foretold by a wizard. Found by a king.;140;1981-04-10
19114;Endless Love;8.964;0;32492674;Romance|Drama;68;5.5;She is 15. He is 17. The Love Every Parent Fears.;116;1981-07-17
814;An American Werewolf in London;11.276;10000000;31973249;Comedy|Horror;1093;7.3;Beware the Moon.;97;1981-08-21
11033;Dressed to Kill;11.742;6500000;31899000;Mystery|Thriller|Horror;338;6.8;;105;1980-06-25
10156;History of the World: Part I;10.753;11000000;31672907;Comedy;369;6.7;Ten million years in the making. The truth, the whole truth, and everything, but the truth!;92;1981-06-12
10322;Being There;9.407;0;30177511;Comedy|Drama;442;7.7;Getting there is half the fun, being there is all of it!;130;1979-12-19
19507;Neighbors;5.67;8500000;29916207;Comedy;64;5.8;Lock the doors... here come the Neighbors;94;1981-12-18
10948;The Fox and the Hound;14.822;12000000;29800000;Adventure|Animation|Drama|Family;1883;7.1;A story of two friends who didn't know they were supposed to be enemies.;82;1981-07-10
764;The Evil Dead;12.756;350000;29400000;Horror;1871;7.3;The Ultimate Experience In Grueling Terror;85;1981-10-15
17360;Victory;10.345;10000000;27453418;Drama|War;406;6.8;The Germans planned a spectaular match - the prisoners planned a spectacular escape.;116;1981-06-17
3604;Flash Gordon;12.247;35000000;27107960;Science Fiction;445;6.1;He'll save every one of us!;111;1980-09-01
41280;Private Lessons;17.164;2800000;26279000;Comedy|Romance;35;5.7;When EMANUELLE's Sylvia Kristel is your teacher the bedroom is the classroom;87;1981-08-21
1955;The Elephant Man;10.521;5000000;26010864;Drama|History;1637;8.1;I am not an animal! I am a human being! I … am … a man!;124;1980-10-02
8810;Mad Max 2;12.543;2000000;24600832;Adventure|Action|Thriller|Science Fiction;1840;7.4;When all that's left is one last chance, pray that he's still out there ... somewhere!;96;1981-12-24
14412;Body Heat;11.398;0;24058838;Crime|Drama|Romance|Thriller|Mystery;251;7.1;As the temperature rises, the suspense begins.;113;1981-08-28
1578;Raging Bull;13.088;18000000;23000000;Drama;2037;7.9;;129;1980-11-14
21873;My Bodyguard;5.593;0;22482952;Drama|Family;46;6.6;Terrorized in the Toilets? Chased after school? Shaken down for lunch money? GET A BODYGUARD;96;1980-07-11
9725;Friday the 13th Part 2;17.313;1250000;21722776;Horror|Thriller;735;6.0;The body count continues...;87;1981-05-01
790;The Fog;11.808;1000000;21378361;Horror;655;6.6;Lock your doors. Bolt your windows. There's something in THE FOG!;89;1980-02-08
10768;Omen III: The Final Conflict;11.22;0;20471382;Drama|Horror|Thriller;233;5.5;The power of evil is no longer in the hands of a child.;108;1981-03-20
11827;Heavy Metal;15.403;9300000;20100000;Animation|Science Fiction|Adventure|Fantasy|Music;298;6.3;A Step Beyond Science Fiction;90;1981-08-07
583;Life of Brian;11.162;4000000;20045115;Comedy;2338;7.8;He wasn't the messiah. He was a very naughty boy.;94;1979-08-17
21610;Nighthawks;10.844;5000000;19905359;Action|Crime|Thriller;166;6.3;A terrorist holds New York in a grip of fear - and only Stallone can take him on.;99;1981-03-17
11542;Altered States;10.115;15000000;19853892;Horror|Science Fiction|Thriller;306;6.7;When he heard his cry for help it wasn't human;102;1980-12-25
439;La dolce vita;11.49;0;19516000;Comedy|Drama;774;8.1;The world's most talked about movie today!;176;1960-02-05
11816;On Golden Pond;10.045;0;19255967;Drama;201;7.4;when life is at its finest… when love is at its fullest…;109;1981-12-01
42205;Good Guys Wear Black;4.873;1000000;18300000;Action|Thriller;30;5.7;Chuck Norris is John T. Booker and Booker is fighting back.;95;1978-06-01
10863;Eye of the Needle;6.437;0;18000000;Action|Drama|Romance|Thriller;91;6.6;;112;1981-07-24
11298;The Howling;12.54;1000000;17985893;Horror;305;6.4;Imagine your worst fear a reality;91;1981-03-13
10540;Outland;9.834;16000000;17374595;Science Fiction|Mystery;266;6.4;On Jupiter's moon something deadly is happening.;112;1981-05-22
26560;Continental Divide;5.8;0;15578237;Comedy|Romance;54;6.2;When they met they heard bells. And that was just round one.;103;1981-09-18
33258;More American Graffiti;4.16;2500000;15014674;Comedy|Drama|War;46;5.2;The sights and sounds of the '60s. There were bittersweet times. There were funny times. And it was all unforgettable.;110;1979-08-03
9538;Scanners;14.298;4100000;14225876;Science Fiction|Horror;501;6.8;10 Seconds: The Pain Begins. 15 Seconds: You Can’t Breathe. 20 Seconds: You Explode.;103;1981-01-14
848;Dragonslayer;8.606;18000000;14110013;Fantasy;128;6.5;In the Dark Ages, Magic was a weapon. Love was a mystery. Adventure was everywhere... And Dragons were real.;108;1981-06-26
23954;Atlantic City;10.289;7200000;12729675;Crime|Drama|Romance;94;7.0;She made him become what he always wanted to be - a lover, a hero, a rich man...and a killer!;104;1980-09-02
11644;Blow Out;16.496;18000000;12000000;Thriller;544;7.4;Murder has a sound all of its own!;108;1981-07-24
13550;The Changeling;9.302;0;12000000;Horror;249;7.0;Whatever you do… Don't go into the attic;103;1980-03-28
61653;Back Roads;4.244;0;11800000;Comedy|Drama|Romance;10;6.4;Running from the past, and backing into love.;94;1981-03-13
11646;Gallipoli;10.065;3000000;11740000;Adventure|Drama|History|War;219;7.2;From a place you've never heard of, comes a story you'll never forget.;112;1981-08-13
14475;Used Cars;9.827;8000000;11715321;Action|Comedy;105;6.4;Like new, great looking and fully loaded with laughs.;113;1980-07-11
6028;The Mirror Crack'd;7.306;0;11000000;Crime|Thriller|Mystery;82;6.1;Mirror, mirror on the wall, who is the murderer among them all?;105;1980-09-19
14460;Battle Beyond the Stars;6.929;2000000;11000000;Science Fiction;80;5.6;A battle beyond time, beyond space.;104;1980-09-08
10725;Wolfen;7.172;17000000;10626725;Drama|Horror;89;6.0;They can hear a cloud pass overhead, the rhythm of your blood. They can track you by yesterday's shadow. They can tear the scream from your throat.;115;1981-07-24
11337;Stardust Memories;8.44;10000000;10389003;Comedy|Drama|Romance;194;7.1;;89;1980-09-26
47888;Rollover;2.721;0;10217873;Drama|Mystery|Romance|Thriller;11;5.5;The most erotic thing in their world was money.;116;1981-10-11
140413;All Night Long;2.772;0;10000000;Comedy|Romance;7;6.4;She's got a way with men. And she's getting away with it...;87;1981-03-06
53922;Carbon Copy;5.081;6000000;9566593;Comedy|Drama;26;5.7;I lost my job, my house and my Rolls Royce, My family left me...What else can possibly go wrong?;92;1981-08-06
17450;Pennies from Heaven;5.899;22000000;9171289;Drama|Music|Romance;48;6.5;There's a world on both sides of the rainbow where songs come true and every time it rains, it rains...;108;1981-12-11
31603;The Formula;3.32;0;8894289;Thriller;14;5.7;Big Oil. Big Money. Big Mystery. Everyone’s out to make a killing.;117;1980-01-01
42566;An Eye for an Eye;6.863;0;7680000;Adventure|Action|Crime;42;5.5;Kane's justice is revenge. Kane's weapon is himself.;106;1981-08-14
16121;The Big Red One;6.462;4500000;7206220;Drama|War;137;6.9;Only chance could have thrown them together. Now, nothing can pull them apart.;113;1980-05-28
985;Eraserhead;12.925;100000;7000000;Fantasy|Horror;1128;7.6;Where your nightmares end …;89;1977-03-19
21294;The Amateur;1.964;10000000;6892098;Action|Crime|Thriller;3;6.5;The first 11 minutes will absolutely shock you. The last 11 minutes will rivet you to your seat.;112;1981-12-11
47876;Little Miss Marker;4.061;0;6321392;Comedy|Drama|Family|Romance;19;6.1;A wildly romantic comedy about a cookie, a bookie, and the kid they bet their hearts on.;103;1980-03-21
29204;American Pop;5.253;0;6000000;Animation|Music|Drama|History;48;7.0;All those years, all those dreams, all those sons... one of them is going to be a star.;96;1981-02-13
39874;My Bloody Valentine;10.195;2200000;5672031;Thriller|Horror|Mystery;155;6.3;Cross your heart...and hope to die.;90;1981-02-11
15660;Mommie Dearest;5.952;19032261;5000000;Drama;97;6.6;The meanest mother of them all;129;1981-09-18
11524;Thief;8.839;0;4300000;Crime|Thriller|Action;237;7.2;Tonight, his take home pay is $410,000... tax free.;123;1981-03-27
21874;Looker;5.167;0;3282232;Science Fiction|Thriller;42;6.2;If Looks Could Kill...;94;1981-10-30
67605;नसीब;0.98;0;3220000;Drama;3;7.3;;197;1981-03-17
40469;Final Exam;4.337;374000;3000000;Horror;41;4.8;Some may pass the test… God help the rest.;90;1981-06-05
38665;The Legend of the Lone Ranger;5.921;18000000;2945600;Action|Adventure|Romance|Western;21;4.1;The untold story of the man behind the mask, and the legend behind the man.;98;1981-08-20
384993;Hum Se Badkar Kaun;0.6;0;2812500;Thriller|Action|Drama;0;0.0;Who is Our Superior?;139;1981-03-06
12537;The French Lieutenant's Woman;7.919;0;2689068;Drama|Romance;92;6.6;She was lost from the moment she saw him.;124;1981-08-28
47941;Under the Rainbow;3.202;20000000;2297493;Comedy;12;5.3;Who knew so many little people would throw such a huge party?;98;1981-07-31
73247;Heartbeeps;2.683;10000000;2154696;Comedy|Romance|Family;8;3.6;Meet a modern nuclear family unlike any other.;79;1981-12-18
109264;This Is Elvis;4.36;5000000;2028612;Drama|Music|Documentary;11;6.5;This is the sound he created and performed. The rare personal films never before seen by the public. The private moments. The public triumphs. Intimate memories and reflections in his own words.;110;1981-04-04
1939;Laura;10.736;1020000;2000000;Drama|Mystery;343;7.7;The story of a love that became the most fearful thing that ever happened to a woman!;88;1944-10-11
2989;Roar;3.561;17000000;2000000;Adventure|Thriller;45;6.1;No animals were harmed in the making of this movie. 70 members of the cast and crew were.;102;1981-11-12
26843;Lion of the Desert;5.436;35000000;1500000;Action|History|War;68;7.4;He was a man of honor in a war without any.;173;1981-04-17
16124;Goodbye Pork Pie;2.913;300000;1400000;Adventure|Comedy;11;6.9;;105;1981-02-05
79649;Eyes of a Stranger;4.598;800000;1118634;Horror|Thriller;25;6.2;"Sorry, your party is dead...";84;1981-02-11
75048;King of the Mountain;3.486;2000000;958000;Drama|Action;6;5.8;The race. The risk. The danger. It's worth it all to be...King of the Mountain;90;1981-05-01
47542;Pelle Svanslös;1.684;48740;955401;Romance|Family|Animation|Drama;13;6.1;A Cat With A Heart of Gold;81;1981-12-25
47871;Honky Tonk Freeway;2.369;24000000;939423;Action|Comedy;4;5.0;PROMISES ARE MADE IN HEAVEN - But carried out on Earth;107;1981-08-21
220772;Als Unku Edes Freundin war;0.68;865000;925000;Drama|Family;3;7.5;;72;1981-04-03
114051;Navajeros;1.426;0;680224;Crime|Drama;12;6.5;;95;1980-10-06
115894;El diputado;1.4;0;631083;Drama;4;5.4;;110;1978-10-20
342213;La caliente niña Julietta;1.131;0;591696;Comedy;1;5.0;;None;1981-03-20
42149;The Hand;6.321;6500000;566736;Horror|Thriller;46;6.0;Nothing Will Prepare You For THE HAND.;104;1981-04-24
115896;La mujer del ministro;0.84;0;477126;Drama|Romance;3;6.0;;101;1981-08-27
47890;Sphinx;2.898;14000000;439564;Adventure|Mystery|Thriller;7;5.0;Someone is hunting tourists out of season.;118;1981-02-11
314382;Aberraciones sexuales de una mujer casada;1.545;0;345151;Romance|Drama;2;4.0;;98;1981-05-18
388228;La desnuda chica del relax;0.626;0;302553;Crime|Drama;0;0.0;;94;1981-06-08
278619;127 millones libres de impuestos;0.6;0;292722;Comedy;0;0.0;;None;1981-07-31
24274;Dead & Buried;7.814;3000000;216166;Horror|Mystery;98;6.4;It will take your breath away. All of it.;94;1981-05-29
179005;Maravillas;0.68;0;201986;Drama;3;6.0;;None;1981-02-26
90730;Sadomanía (El infierno de la pasión);3.269;0;198242;Action|Drama|Horror;12;4.4;;84;1981-03-27
81463;Los violadores;3.082;0;161362;Action|Crime|Thriller;21;5.1;;77;1981-01-01
342137;La seta ibérica;0.6;0;106282;Comedy;1;5.0;;None;1981-01-01
5082;La compagna di viaggio;1.468;0;103411;Comedy;4;3.1;;94;1981-01-03
43089;Roadgames;6.452;1750000;100000;Horror|Mystery|Thriller;55;6.5;On the world's loneliest highway it's not a game - it's murder!;101;1981-06-26
314153;7 calles;0.654;0;47505;Comedy;0;0.0;;None;1981-01-01
517563;Babamızın babasının babası;0.6;50;112;Drama|Comedy;0;0.0;;72;1981-02-12
79947;Andy Kaufman: The Midnight Special;0.946;20;25;Comedy;2;5.3;rare performance footage;55;1981-01-23
4485;Diva;4.729;1;19;Action|Drama|Music|Thriller;80;7.0;;117;1981-03-11
636413;Le Nozze di Figaro;0.6;0;0;Music;1;10.0;;178;1981-06-01
557139;Το Μεγάλο Ρουθούνι;0.873;0;0;;1;10.0;;98;1981-01-01
554610;Η Νονά;0.6;0;0;;1;10.0;;85;1981-02-05
532988;Əlavə iz;0.62;0;0;Crime|Mystery|Drama;1;10.0;;75;1981-02-13
523914;Ο τελευταίος... άντρας;1.12;0;0;Comedy;1;10.0;;109;1981-01-01
468742;Thin Lizzy - Are You Ready Live At Rockpalast;0.6;0;0;Music;1;10.0;;None;1981-08-29
455271;Belladonna;0.87;0;0;Drama;1;10.0;;None;1981-10-31
450847;Os Anjos do Sexo;0.6;0;0;Drama;1;10.0;;None;1981-04-06
442583;Vámmentes házasság;0.625;0;0;Romance|Drama|Comedy;1;10.0;;96;1980-02-19
435825;Arabic Numeral Series 13;0.62;0;0;;1;10.0;;5;1981-01-18
435824;Arabic Numeral Series 11;0.6;0;0;;1;10.0;;11;1981-01-18
435823;Arabic Numeral Series 10;0.6;0;0;;1;10.0;;None;1981-01-18
435822;Arabic Numeral Series 0;0.62;0;0;;1;10.0;;32;1981-01-18
435819;Arabic Numeral Series 9;0.6;0;0;;1;10.0;;12;1981-01-18
435816;Arabic Numeral Series 8;0.661;0;0;;1;10.0;;7;1981-01-18
435637;Arabic Numeral Series 6;0.6;0;0;;1;10.0;;11;1981-01-17
435635;Arabic Numeral Series 5;0.6;0;0;;1;10.0;;5;1981-01-17
435634;Arabic Numeral Series 4;0.62;0;0;;1;10.0;;10;1981-01-17
435633;Arabic Numeral Series 3;0.6;0;0;;1;10.0;;11;1981-01-17
435632;Arabic Numeral Series 2;0.6;0;0;;1;10.0;;7;1981-01-01
